name,recipie,category,image_name,image_ext,image_url
Frozen Lavender Blossom Lemonade,"1 oz. Monin Lavender Syrup
1 oz. Monin Blackberry Purée
5 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into blender cup in order listed.
Add ice from serving glass, cap, and blend until smooth.
Pour back into serving glass, add garnish and serve.",lemonade,1725657794_7369347.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/5/b5e83be3-e76f-439c-a770-9d0b56ed9836-2_1.png
Frozen Strawberry Basil Lemonade,"5 oz. lemonade
2 oz. Monin Strawberry Purée
3 mL Monin Basil Concentrated Flavor
2 cup(s) ice

Fill serving glass full of ice.
Pour ingredients into blender cup in order listed.
Add ice from serving glass, cap, and blend until smooth.
Pour back into serving glass, add garnish and serve.",lemonade,1725657799_7194786.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/7/07ff1ef2-7cc3-4025-9893-22305f1cb06c-2.png
Fruit Stand Lemonade,"5 oz. water
1 1/4 oz. Monin Lemon Syrup
3/4 oz. Monin Wild Strawberry Syrup
3 lemon wedge, squeezed
ice

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",lemonade,1725657804_5446856.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/f/df4ab936-f7e5-4295-8d50-76b0d6780bc8-1_1.png
Ginger Lemonade Sparkler,"2 oz. lemonade
3/4 oz. Monin Ginger Purée
3 oz. club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657809_5727892.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/a/0a0ea09f-08e6-4e21-ace0-2fc2afc07808-2.png
Golden Turmeric Lemonade 1 Gal batch,"12 oz. Monin® Golden Turmeric Syrup
16 oz. cinLemonade

Pour ingredients into suitable mixing container in order listed.
Whisk well to mix.
Portion into appropriate storage container(s).
Cover, label, day dot, and store refrigerated.",lemonade,1725657814_3781826.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/g/o/golden_turmeric_lemonade_2.png
Granny Apple Pie Lemonade,"1/2 oz. Monin Granny Smith Apple Purée
1/4 oz. Monin Cinnamon Syrup
6 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657819_3440025.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/7/9765ce31-932d-48a5-a77f-43aeffb89d1b-2.png
Grapefruit Berry Lemonade,"1 1/2 oz. vodka
3/4 oz. Monin Raspberry Syrup
4 oz. lemonade
splash club soda

Combine ingredients in shaker in the order listed, except sparkling beverage.
Cap and shake vigorously.
Pour into serving glass and add any needed ice.
Top with sparkling beverage and garnish.",lemonade,1725657824_488016.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/4/04f27e5f-8937-4f9c-8e23-448193b94d73-2.png
Grapefruit Mango Lemonade,"1 1/2 oz. vodka
3/4 oz. Monin Mango Syrup
4 oz. lemonade
splash club soda

Combine ingredients in shaker in the order listed, except sparkling beverage.
Cap and shake vigorously.
Pour into serving glass and add any needed ice.
Top with sparkling beverage and garnish.",lemonade,1725657829_691277.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/7/873ef39e-0bd5-4f39-ba60-381f8b064f22-2_1.png
Green Apple Hard Lemonade,"ice
1 1/4 oz. vodka or rum
1 oz. Monin Granny Smith Apple Purée
5 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657834_5957599.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/b/2b434d0d-6bf4-4ba8-933e-246974646426-2.png
Green Apple Lemonade,"1/2 oz. Monin Granny Smith Apple Purée
1 pump(s) Monin Mint Concentrated Flavor
3 oz. lemonade
top ginger ale

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",lemonade,1725657839_4635472.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/b/4b0e3aa3-3444-4f85-943d-92e667d897b4-2.png
Green Ginger Cocktail,"splash club soda
2 oz. sweet & sour mix
3/4 oz. citrus vodka
1 1/4 oz. green tea liqueur
1/2 oz. Monin Ginger Syrup

Combine ingredients in shaker in the order listed, except sparkling beverage.
Cap and shake vigorously.
Pour into serving glass and add any needed ice.
Top with sparkling beverage and garnish.",lemonade,1725657844_4580994.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/3/f3f625f8-236a-4ca8-9da5-67d22ba7b31d-1_1.png
Grilled Honey Lemonade,"2 pump(s) Monin Oak Barrel Concentrated Flavor
1/2 oz. Monin Honey Syrup
7 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657849_65112.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/7/1/71e0bdf4-85a3-4dae-97c3-12b567108c7e-2.png
Grilled Peach Lemonade,"1/2 oz. Monin Peach Purée
2 pump(s) Monin Oak Barrel Concentrated Flavor
1 1/2 oz. honey whiskey
2 oz. fresh lemon sour mix
top club soda

Fill serving glass full of ice.
Pour ingredients into mixing glass with 2/3 ice in order listed.
Cap, shake and strain into serving glass with ice.
Add garnish and serve.",lemonade,1725657854_496662.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/7/6/76a55a43-7438-4be4-af0c-3bf758909c4c-2_1.png
Guava Lemonade,"ice
3/4 oz. Monin Guava Syrup
7 oz. lemonade

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",lemonade,1725657859_729303.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/0/802e2b6e-d4e6-4dd4-9b5c-44c8a14c1adc-2.png
Guava Limeade,"1 oz. Monin Guava Purée
1 oz. fresh lime juice
Top with:
6 oz. lemon-lime soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657864_4934144.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/6/065e3e3c-435d-4a8c-a60d-92030590bccd-2.png
Guava Sparkling Lemonade,"1 oz. Monin Guava Syrup
4 oz. lemonade
2 oz. club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657869_289423.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/g/u/guava_sparkling_lemonade.png
Habanero Mango Lemon Limeade,"ice
2 wedge(s) lime
1/2 oz. Monin Habanero Lime Syrup
1 oz. Monin Mango Syrup
2 oz. lemonade
lemon-lime soda

Fill serving glass with ice.
Squeeze and drop citrus wedges.
Add remaining ingredients.
Stir gently and garnish.",lemonade,1725657874_2323186.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/6/66d928d9-f476-4067-9b89-eddfdb363d76-1.png
Hard Cherry Limeade,"ice
1 oz. Monin Black Cherry Purée
1 oz. fresh lime juice
1 1/2 oz. citrus vodka
2 oz. lemonade
splash lemon-lime soda

Combine ingredients in shaker in the order listed, except sparkling beverage.
Cap and shake vigorously.
Pour into serving glass and add any needed ice.
Top with sparkling beverage and garnish.",lemonade,1725657879_0780723.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/7/b7c3b4d5-a097-4540-9943-c6161280deee-2.png
Hawaiian Island Lemonade,"ice
1 oz. Monin Hawaiian Island Syrup
7 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",lemonade,1725657884_0528188.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/e/0eeaeaa6-73ad-493f-9a5e-b9187e9e2507-2.png
Hawaiian Island Sparkling Lemonade,"ice
1 oz. Monin Hawaiian Island Syrup
4 oz. lemonade
top club soda

Combine ingredients in shaker in the order listed, except sparkling beverage.
Cap and shake vigorously.
Pour into serving glass and add any needed ice.
Top with sparkling beverage and garnish.",lemonade,1725657888_9108028.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/5/8571361b-464d-420d-b0b6-e57cd25aa570-2.png
Hibiscus Sparkling Limeade,"3/4 oz. Monin Hibiscus Syrup
3 oz. limeade
3 oz. club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657893_697408.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/8/a83beac6-f626-4bea-8030-148dd3724c1a-2_1.png
Honey Hibiscus Lemonade,"ice
3/4 oz. Monin Honey Organic Sweetener
1/4 oz. Monin Hibiscus Syrup
7 oz. lemonade

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",lemonade,1725657898_5100198.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/6/06f41fde-d5b8-4aca-af75-b46ab00b722b-1_1.png
Honey Mango Lemonade,"3/4 oz. Monin Honey Mango Syrup
7 oz. lemonade
ice

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",lemonade,1725657903_530653.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/d/6dc5ed71-3707-4df7-95d3-5772bfe66e50-1.png
Honey Orange Limeade,"1/2 oz. Monin Honey Syrup
1/2 oz. Monin Blood Orange Purée
1 oz. fresh orange juice
1 oz. fresh lime juice
Fill with club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657908_552241.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/a/0acc13aa-5f19-432b-b181-6a38a357cf03-2.png
Hot Honey Bee Sting (3-Gallon Batch),"<span style=""font-size: 14px;"">50 oz. Gin</span>
<span style=""font-size: 14px;"">40 oz. Monin Hot Honey Syrup</span>
<span style=""font-size: 14px;"">9 Liters Lemonade</span>

Fill serving glass full of ice.
Pour ingredients into a suitable mixing container in order listed.
Whisk well to mix.
Portion into appropriate storage containers.
Cover, label, day, dot, and store refrigerated.",lemonade,1725657913_391787.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/h/o/hot_honey_bee.png
Independence Palmer,"ice
4 oz. lemonade
1 oz. Monin Blue Curacao Syrup
1 oz. cranberry juice
2 oz. fresh brewed black tea

Pour ingredients into serving glass in order listed and stir.
Add ice and remaining ingredients in order listed.
Add garnish and serve.",lemonade,1725657918_5853097.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/3/436208b1-deae-4baf-922e-068cbcda6f05-2_1.png
Island Rush Cooler,"3 oz. lemonade
1/2 oz. Monin Blue Curacao Syrup
1/2 oz. Monin Coconut Syrup
4 oz. energy drink

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657923_5226028.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/1/d1045ffa-b0f6-442b-8145-985f41bd9e20-1.png
Jalapeno Yuzu Lemonade,"2 pump(s) Monin Jalapeño Concentrated Flavor
1/2 oz. Monin Yuzu Purée
5 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",lemonade,1725657928_5710874.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/f/0fdeb0db-e438-4628-9b94-19ab5cb0de52-2.png
Jingle Bell Tingle,"1/2 oz. Monin Pomegranate Syrup
1/2 oz. Monin Almond (Orgeat) Syrup
1/2 oz. Monin Lime Syrup
1/2 oz. fresh lime juice
5 oz. lemon-lime soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657933_444982.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/4/842929f5-24e0-44cd-834d-650eecb1e35f-2.png
Joplin Lemonade,"1/2 oz. Monin Pistachio Syrup
1/2 oz. Monin Rose Syrup
6 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657938_6485536.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/a/ca7525ac-4aa9-45a6-9ac5-07119b8c646c-2.png
Key West Lemonade,"ice
3/4 oz. Monin Key Lime Pie Syrup
1/2 oz. fresh lime juice
6 oz. lemonade

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",lemonade,1725657943_5716245.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/a/4a428e35-cd2b-4029-87c0-0b2a6e51618f-2_1.png
Kiwi  Strawberry Lemonade,"1/4 oz. Monin Kiwi Syrup
3/4 oz. Monin Wild Strawberry Syrup
7 oz. lemonade
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",lemonade,1725657948_3419354.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/3/a35ec0c3-fa0b-4ee2-85da-c897c8891f4e-2_1.png
Lavender Coconut Lemonade,"1 oz. Monin Lavender Syrup
1 pump(s) Monin Coconut Concentrated Flavor
1 oz. fresh lemon juice
4 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657953_2792256.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/2/a2ab3478-7250-4492-b2ab-c0843eeca99d-2.png
Lavender Lemon Sparkling Lemonade,"3/4 oz. Monin Lavender Lemon Syrup
4 oz. lemonade
2 oz. club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Add garnish and serve.",lemonade,1725657958_3687496.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/l/a/lavender_lemon_sparkling_lemonade.png
Lavender Lemonade,"3/4 oz. Monin Lavender Syrup
7 oz. lemonade
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",lemonade,1725657963_0685973.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/3/631bb533-6878-4c66-a2a8-9b4d949a0544-1.png
Lemonade In The Ruff,"splash lemon-lime soda
1/4 oz. Monin Ginger Syrup
4 oz. lemonade
1/2 oz. Monin Raspberry Syrup
1 1/4 oz. spiced rum
ice

Combine ingredients in shaker in the order listed, except sparkling beverage.
Cap and shake vigorously.
Pour into serving glass and add any needed ice.
Top with sparkling beverage and garnish.",lemonade,1725657967_8811445.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/6/96b572a7-6130-4de8-a2a8-3122516e0c35-1.png
Light Peach Lemonade,"3/4 oz. Monin Zero Calorie Natural Peach
5 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Add garnish and serve.",lemonade,1725657972_9748714.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/f/6fdb2808-4944-47fa-ae38-51a041632edc-2_1.png
Lite Sparkling Peach Melba,"ice
1 1/2 oz. fresh lemon juice
3/4 oz. Monin Zero Calorie Natural Peach
1/4 oz. Monin Zero Calorie Natural Raspberry
2 ea. organic raspberry(ies)
1 ea. sliced, fresh peach
Fill with sparkling water

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",lemonade,1725657977_7424755.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/0/2061e80c-07cc-4dee-a5cd-13329d46fe39-2_1.png
Lover's Lemonade,"3/4 oz. Monin Strawberry Syrup
7 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657982_6514487.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/l/o/lover_s_lemonade.png
Mango Agave Palmer,"1/2 Monin Agave Organic Nectar
3/4 oz. Monin Mango Purée
4 oz. lemonade
4 oz. fresh brewed tea

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",lemonade,1725657987_5127013.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/7/9790fac9-5203-456d-b9e0-36fb7e291984-1.png
Mango Blackberry Lemonade,"1/2 oz. Monin Blackberry Syrup
1/4 oz. Monin Mango Syrup
7 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",lemonade,1725657992_3516228.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/6/26040c5e-48bc-48bb-bac1-e51e0a05cef5-2.png
Mango Palmer (Batch),"10 oz. Monin Mango Purée
80 oz. lemonade
Top with:
40 oz. iced tea

Pour ingredients into suitable mixing container in order listed.
Whisk well to mix.
Portion into appropriate storage container(s).
Cover, label, day dot, and store refrigerated.",lemonade,1725657997_3155706.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/a/ea04909a-97c9-4f69-849e-7ae553c341fc-2.png
Mango Razz,"1 1/2 oz. raspberry vodka
1 oz. Monin Mango Syrup
2 oz. cranberry juice
crushed ice
2 oz. lemonade

Combine ingredients in mixing tin.
Spindle mix until smooth.
Pour into serving glass and garnish.",lemonade,1725658002_3314219.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/4/24bdcbf8-ca37-4e84-92e6-0a8171ed08b6-1_1.png
